515	5943011.14	5476728.17	1.83
516	5943010.38	5476728.52	2.12
517	5943005.94	5476729.88	2.21
518	5943014.64	5476757.36	2.22
519	5943018.81	5476756.86	2.06
520	5943019.48	5476756.75	1.68
521	5943020.21	5476756.65	2.25
522	5943022.39	5476756.54	2.18
523	5943025.60	5476755.70	2.27
524	5943026.10	5476755.43	1.79
525	5943026.92	5476755.06	2.19
526	5943032.68	5476753.65	2.26
527	5943049.25	5476886.01	2.05
528	5943054.76	5476883.41	1.96
529	5943055.66	5476883.03	1.60
530	5943056.64	5476883.11	2.01
531	5943058.47	5476882.48	2.06
532	5943061.38	5476881.03	2.08
533	5943062.15	5476880.71	1.67
534	5943063.06	5476881.24	1.91
535	5943069.12	5476879.10	2.07
536	5943079.39	5476912.11	1.96
537	5943073.35	5476916.60	1.82
538	5943072.57	5476916.94	1.56
539	5943071.96	5476917.15	1.77
540	5943069.69	5476917.81	1.97
541	5943066.88	5476918.88	1.81
542	5943066.07	5476918.95	1.49
543	5943065.22	5476919.29	1.85
544	5943058.17	5476922.17	2.00
545	5943067.68	5476950.98	1.93
546	5943073.44	5476948.77	1.83
547	5943074.28	5476948.57	1.35
548	5943075.23	5476948.18	1.70
549	5943077.28	5476947.59	1.89
550	5943080.63	5476946.36	1.95
551	5943081.15	5476946.12	1.48
552	5943081.84	5476946.13	1.76
553	5943090.57	5476943.28	2.04
554	5942771.97	5476494.63	2.07
555	5942754.82	5476497.45	2.07
556	5942754.55	5476496.58	1.37
557	5942754.33	5476496.21	1.29
558	5942753.98	5476495.62	1.99
559	5942749.34	5476487.63	2.31
560	5942748.05	5476484.87	2.39
561	5942746.09	5476480.08	2.14
562	5942746.23	5476480.65	1.74
563	5942747.36	5476480.82	1.61
564	5942749.51	5476480.64	2.09
565	5942747.55	5476477.25	2.22
566	5942743.99	5476468.75	2.28
567	5942750.25	5476489.90	1.80
568	5942813.52	5476477.63	1.98
569	5942810.20	5476471.83	2.11
570	5942809.69	5476470.71	1.43
571	5942809.63	5476469.67	1.44
572	5942809.52	5476468.29	1.86
573	5942808.08	5476463.43	2.07
574	5942807.59	5476462.28	2.14
575	5942805.42	5476457.06	2.27
576	5942804.63	5476454.93	1.93
577	5942805.12	5476453.53	1.46
578	5942804.86	5476452.89	1.52
579	5942804.67	5476452.24	1.95
580	5942802.77	5476444.60	2.08
581	5942807.32	5476449.38	2.21
582	5942803.43	5476457.96	2.22
583	5942798.45	5476460.33	2.22
584	5942792.40	5476449.63	2.29
585	5942797.13	5476447.11	2.24
586	5942796.13	5476459.12	2.08
587	5942795.17	5476458.13	1.39
588	5942794.82	5476457.71	1.48
589	5942793.82	5476456.39	1.95
590	5942795.78	5476457.64	1.27
591	5942806.09	5476452.70	1.40
592	5942831.74	5476431.50	2.24
593	5942834.46	5476437.06	2.17
594	5942835.50	5476438.00	1.97
595	5942835.72	5476438.33	1.52
596	5942835.78	5476438.75	1.53
597	5942836.12	5476439.51	2.03
598	5942837.90	5476443.52	2.11
599	5942839.14	5476446.10	2.11
600	5942840.05	5476448.15	1.99
601	5942843.21	5476452.99	1.83
602	5942843.45	5476453.55	1.36
603	5942843.81	5476454.25	1.11
604	5942844.18	5476455.08	1.87
605	5942847.62	5476462.12	2.00
606	5942658.25	5476548.85	2.05
607	5942655.17	5476544.37	1.98
608	5942654.36	5476543.95	1.28
609	5942654.54	5476543.16	1.33
610	5942654.17	5476542.66	2.01
611	5942649.48	5476536.38	2.26
612	5942649.27	5476534.71	2.28
613	5942647.64	5476532.16	2.40
614	5942646.25	5476529.68	2.13
615	5942645.98	5476529.14	1.76
616	5942646.11	5476528.33	1.79
617	5942646.00	5476527.78	2.33
618	5942645.73	5476527.09	2.40
619	5942641.68	5476521.59	2.45
620	5942606.89	5476572.98	2.13
621	5942605.47	5476568.34	2.07
622	5942604.82	5476567.53	1.61
623	5942604.58	5476567.09	1.48
624	5942604.39	5476566.53	2.14
625	5942599.82	5476560.28	2.13
626	5942599.33	5476558.94	2.37
627	5942598.00	5476556.50	2.38
628	5942595.78	5476553.68	2.08
629	5942595.31	5476553.10	1.83
630	5942594.93	5476552.42	1.90
631	5942594.46	5476551.64	2.39
632	5942594.17	5476550.98	2.47
633	5942590.49	5476544.01	2.63
634	5942428.44	5476622.65	2.59
635	5942439.91	5476625.52	2.47
636	5942440.14	5476626.09	2.22
637	5942440.61	5476626.70	2.05
638	5942440.57	5476627.41	2.39
639	5942442.56	5476623.92	2.55
640	5942442.08	5476631.61	2.68
641	5942443.03	5476634.24	2.62
642	5942443.47	5476635.84	2.37
643	5942446.61	5476641.47	2.02
644	5942444.90	5476642.81	1.43
645	5942444.95	5476643.29	1.43
646	5942445.09	5476643.70	2.05
647	5942448.60	5476650.94	2.24
648	5942406.13	5476670.02	2.13
649	5942402.07	5476664.17	1.99
650	5942401.97	5476663.58	1.65
651	5942401.81	5476663.31	1.49
652	5942401.52	5476662.63	2.18
653	5942401.19	5476656.03	2.13
654	5942403.19	5476653.90	2.23
655	5942401.78	5476651.23	2.37
656	5942398.71	5476646.97	2.15
657	5942398.45	5476646.66	1.72
658	5942398.24	5476645.87	1.93
659	5942397.87	5476645.43	2.37
660	5942397.63	5476644.22	2.54
661	5942390.49	5476636.78	2.49
662	5942354.63	5476656.50	2.37
663	5942358.03	5476663.40	2.35
664	5942358.65	5476664.53	2.05
665	5942358.79	5476665.05	1.74
666	5942359.01	5476665.38	1.74
667	5942359.40	5476665.91	2.06
668	5942362.30	5476670.05	2.23
669	5942364.26	5476672.33	2.17
670	5942364.89	5476673.30	2.07
671	5942367.48	5476678.55	1.89
672	5942367.64	5476679.10	1.58
673	5942368.05	5476679.92	1.46
674	5942368.47	5476680.82	1.99
675	5942373.09	5476687.48	2.22
676	5942172.77	5476751.44	1.80
677	5942173.26	5476752.29	1.30
678	5942173.51	5476752.73	1.30
679	5942173.75	5476753.16	1.80
680	5942174.34	5476758.58	2.27
681	5942174.74	5476759.88	2.07
682	5942176.54	5476762.20	2.08
683	5942178.74	5476762.36	2.07
684	5942191.40	5476762.36	1.58
685	5942191.58	5476762.73	1.08
686	5942191.78	5476763.19	1.08
687	5942191.93	5476763.55	1.58
688	5942180.08	5476768.65	0.78
689	5942179.72	5476769.47	1.28
690	5942180.73	5476768.94	1.28
691	5942183.44	5476777.70	1.86
692	5942183.04	5476777.82	1.62
693	5942182.55	5476777.95	1.88
694	5942177.83	5476779.72	1.86
695	5942177.11	5476779.94	1.63
696	5942176.46	5476780.13	1.92
697	5942174.08	5476771.07	1.04
698	5942174.72	5476771.37	1.54
699	5942173.83	5476771.82	1.54
700	5942140.61	5476761.87	1.84
701	5942139.86	5476769.78	1.42
702	5942139.65	5476769.43	0.92
703	5942139.43	5476768.99	0.92
704	5942139.15	5476768.57	1.42
705	5942139.98	5476774.83	1.90
706	5942140.25	5476776.03	2.01
707	5942140.90	5476778.90	1.96
708	5942141.27	5476780.45	1.70
709	5942141.72	5476786.31	1.49
710	5942141.85	5476786.69	0.99
711	5942142.01	5476787.16	0.99
712	5942142.15	5476787.54	1.49
713	5942144.74	5476797.64	1.81
714	5942120.63	5476776.74	1.51
715	5942120.90	5476777.17	1.01
716	5942121.11	5476777.51	1.01
717	5942121.32	5476777.85	1.51
718	5942115.00	5476780.58	1.08
719	5942113.65	5476780.29	1.54
720	5942115.15	5476779.42	1.52
721	5942101.89	5476765.06	1.87
722	5942102.50	5476764.17	1.42
723	5942103.04	5476763.60	1.73
724	5942102.09	5476786.14	1.37
725	5942102.27	5476786.57	0.97
726	5942102.37	5476786.97	0.87
727	5942102.58	5476787.31	1.37
728	5942104.79	5476792.10	1.87
729	5942104.83	5476792.63	1.85
730	5942106.13	5476795.72	1.81
731	5942105.73	5476797.69	1.94
732	5942108.68	5476801.26	1.32
733	5942108.87	5476802.01	1.04
734	5942109.09	5476802.55	0.97
735	5942109.71	5476803.80	1.60
736	5942114.08	5476809.35	1.81
737	5942070.55	5476827.93	1.68
738	5942066.71	5476822.98	1.45
739	5942066.46	5476822.58	1.00
740	5942066.27	5476822.19	0.88
741	5942065.87	5476821.78	1.43
742	5942063.84	5476817.29	1.65
743	5942062.65	5476815.89	1.78
744	5942061.43	5476813.22	1.84
745	5942060.05	5476811.17	1.30
746	5942058.89	5476808.13	1.22
747	5942058.67	5476807.75	1.04
748	5942058.31	5476807.09	1.09
749	5942058.21	5476806.57	1.41
750	5942054.29	5476799.91	1.62
751	5942035.95	5476817.68	0.89
752	5942036.56	5476816.76	1.31
753	5942034.84	5476817.62	1.27
754	5942026.51	5476799.96	1.68
755	5942027.30	5476799.91	1.46
756	5942028.13	5476799.37	1.69
757	5942003.91	5476826.65	1.60
758	5942006.49	5476831.13	1.39
759	5942006.68	5476831.85	0.92
760	5942007.02	5476832.29	1.00
761	5942007.20	5476832.63	1.18
762	5942010.36	5476836.39	1.57
763	5942010.87	5476837.17	1.77
764	5942012.46	5476839.71	1.66
765	5942013.54	5476840.82	1.35
766	5942016.57	5476845.32	1.08
767	5942016.12	5476845.85	0.69
768	5942016.41	5476846.32	0.71
769	5942016.83	5476847.00	1.28
770	5942019.72	5476852.04	1.59
800	5943559.39	5477266.28	0.44
801	5943560.29	5477257.00	0.71
802	5943560.89	5477254.57	1.12
803	5943561.12	5477253.42	1.22
804	5943561.47	5477250.48	1.28
805	5943561.55	5477249.99	1.09
806	5943561.64	5477248.28	0.40
807	5943561.44	5477245.21	0.28
808	5943561.00	5477244.35	-0.08
809	5943561.28	5477244.09	-0.08
810	5943561.12	5477243.29	0.34
811	5943563.23	5477233.62	0.27
812	5943540.70	5477230.41	0.47
813	5943539.56	5477241.87	0.29
814	5943539.34	5477242.37	0.09
815	5943539.34	5477242.91	-0.04
816	5943539.28	5477243.45	0.29
817	5943538.31	5477245.15	0.62
818	5943538.04	5477247.12	1.19
819	5943537.85	5477247.40	1.31
820	5943537.61	5477250.35	1.31
821	5943538.06	5477250.97	1.14
822	5943537.69	5477252.85	0.32
823	5943535.76	5477264.59	0.39
824	5943505.25	5477260.69	0.49
825	5943502.37	5477250.18	0.50
826	5943503.14	5477247.92	1.17
827	5943503.01	5477247.49	1.32
828	5943503.17	5477244.70	1.42
829	5943503.33	5477244.02	1.13
830	5943503.42	5477242.72	0.68
831	5943503.89	5477241.17	0.62
832	5943504.23	5477240.53	0.15
833	5943504.51	5477240.00	0.15
834	5943504.65	5477239.38	0.47
835	5943507.49	5477226.06	0.69
836	5943297.38	5477231.35	1.76
837	5943297.39	5477234.01	1.83
838	5943294.94	5477240.45	0.33
839	5943294.41	5477249.43	0.13
840	5943296.89	5477226.52	0.78
841	5943296.90	5477226.22	0.48
842	5943296.91	5477225.92	0.48
843	5943296.93	5477225.42	0.78
844	5943297.30	5477214.53	0.98
845	5943252.13	5477227.39	1.60
846	5943251.95	5477230.47	1.61
847	5943250.56	5477223.91	0.51
848	5943250.56	5477223.71	0.21
849	5943250.57	5477223.51	0.21
850	5943250.57	5477223.31	0.51
851	5943250.80	5477212.01	0.61
852	5943248.87	5477238.85	0.11
853	5943248.99	5477235.85	0.41
854	5943195.36	5477208.83	1.46
855	5943193.04	5477218.23	1.27
856	5943192.69	5477218.82	0.98
857	5943192.29	5477219.24	0.92
858	5943191.64	5477219.73	1.37
859	5943190.51	5477224.05	1.75
860	5943189.71	5477227.07	1.75
861	5943189.25	5477235.06	1.65
862	5943191.71	5477247.03	1.64
863	5943178.82	5477288.77	1.10
864	5943179.03	5477288.72	0.80
865	5943179.32	5477288.76	0.80
866	5943179.52	5477288.78	1.10
867	5943191.66	5477290.32	1.11
868	5943161.88	5477286.72	1.11
869	5943172.48	5477291.50	1.02
870	5943172.67	5477291.57	0.72
871	5943172.94	5477291.63	0.72
872	5943173.14	5477291.65	1.02
873	5943155.83	5477287.96	1.02
874	5943155.86	5477232.47	1.08
875	5943156.17	5477232.41	0.79
876	5943156.55	5477232.30	0.96
877	5943157.07	5477232.21	1.09
878	5943165.29	5477242.12	1.08
879	5943165.89	5477241.75	0.73
880	5943166.44	5477241.28	0.75
881	5943166.90	5477240.84	1.11
882	5943162.05	5477232.67	0.91
883	5943162.92	5477232.42	0.60
884	5943163.56	5477232.28	0.58
885	5943164.47	5477232.07	1.02
886	5943160.87	5477231.42	1.14
887	5943160.92	5477231.19	0.94
888	5943161.08	5477230.71	1.07
889	5943161.08	5477230.35	1.17
890	5943155.82	5477231.00	0.91
891	5943155.18	5477230.73	0.69
892	5943155.00	5477230.82	0.69
893	5943153.62	5477231.18	0.93
894	5943153.64	5477229.21	1.31
895	5943153.67	5477229.61	0.75
896	5943152.31	5477224.66	1.66
897	5943152.61	5477221.95	1.63
898	5943159.50	5477216.20	1.40
899	5943159.77	5477216.51	0.92
900	5943159.59	5477217.43	1.08
901	5943159.55	5477218.99	1.40
902	5943158.80	5477216.39	0.98
903	5943158.17	5477215.81	1.34
904	5943156.71	5477216.42	1.03
905	5943156.52	5477216.81	1.00
906	5943156.36	5477218.57	1.40
907	5943128.75	5477110.42	1.59
908	5943128.39	5477110.59	1.09
909	5943127.86	5477110.86	1.59
910	5943121.03	5477112.86	1.54
911	5943121.39	5477112.68	1.04
912	5943121.86	5477112.29	1.54
913	5943140.37	5477179.68	1.45
914	5943140.96	5477179.87	1.00
915	5943141.97	5477180.15	1.51
916	5943148.23	5477182.31	1.50
917	5943148.55	5477182.06	1.00
918	5943148.99	5477181.66	1.50
919	5943160.95	5477185.86	1.57
920	5943132.59	5477194.49	1.51
921	5943152.31	5477215.16	1.39
922	5943150.40	5477214.54	1.39
923	5943151.74	5477215.50	0.89
924	5943134.58	5477214.29	1.39
925	5943134.50	5477214.78	0.89
926	5943134.39	5477215.27	0.89
927	5943134.28	5477215.76	1.39
928	5943092.52	5477215.68	1.68
929	5943092.08	5477218.31	1.63
930	5943092.72	5477214.46	1.56
931	5943092.87	5477213.73	0.96
932	5943093.00	5477213.25	1.06
933	5943093.27	5477212.37	1.55
934	5943096.28	5477199.93	1.55
935	5943091.71	5477220.04	1.46
936	5943091.90	5477220.61	1.24
937	5943091.75	5477221.14	1.24
938	5943091.69	5477221.81	1.45
939	5943093.32	5477236.77	1.24
940	5943021.87	5477210.34	1.88
941	5943021.87	5477212.78	1.90
942	5943021.34	5477215.80	0.90
943	5943021.31	5477216.30	0.50
944	5943021.33	5477216.80	0.50
945	5943021.29	5477217.30	0.80
946	5943020.18	5477232.76	0.80
947	5943022.47	5477208.37	0.86
948	5943022.52	5477207.88	0.46
949	5943022.57	5477207.38	0.46
950	5943022.64	5477206.89	0.86
951	5943024.26	5477190.47	1.16
1001	5942919.56	5477185.30	1.92
1002	5942922.17	5477199.44	1.76
1003	5942922.06	5477200.22	1.40
1004	5942922.22	5477200.82	1.40
1005	5942922.10	5477202.47	1.92
1006	5942922.11	5477203.68	1.95
1007	5942921.89	5477206.81	1.92
1008	5942921.86	5477207.97	1.63
1009	5942921.95	5477208.37	1.51
1010	5942922.00	5477209.01	1.51
1011	5942921.98	5477209.72	1.78
1012	5942920.82	5477225.17	1.80
1013	5942882.41	5477218.38	1.83
1014	5942881.00	5477206.16	1.91
1015	5942881.02	5477205.85	1.64
1016	5942881.08	5477205.17	1.55
1017	5942881.02	5477204.30	1.85
1018	5942880.98	5477203.45	1.97
1019	5942881.81	5477200.48	2.00
1020	5942881.94	5477199.18	1.84
1021	5942881.94	5477198.29	1.34
1022	5942882.02	5477197.68	1.23
1023	5942882.19	5477197.00	1.81
1024	5942885.30	5477180.12	1.98
1025	5942860.23	5477181.39	1.98
1026	5942859.68	5477195.56	1.82
1027	5942859.72	5477195.80	1.35
1028	5942859.87	5477197.04	1.52
1029	5942860.41	5477198.28	1.98
1030	5942860.54	5477199.32	2.00
1031	5942860.45	5477202.10	1.98
1032	5942861.49	5477204.40	1.91
1033	5942861.52	5477205.59	1.72
1034	5942861.44	5477206.28	1.63
1035	5942861.51	5477207.01	1.94
1036	5942860.40	5477220.44	1.83
1037	5942723.38	5477171.63	2.10
1038	5942723.33	5477186.18	1.85
1039	5942723.20	5477186.85	1.48
1040	5942723.14	5477187.48	1.43
1041	5942723.10	5477188.88	1.85
1042	5942722.74	5477190.23	2.01
1043	5942722.44	5477193.05	1.90
1044	5942722.06	5477194.41	1.88
1045	5942721.93	5477194.73	1.66
1046	5942721.90	5477195.26	1.66
1047	5942721.56	5477195.79	1.80
1048	5942720.78	5477210.47	1.96
1049	5942689.55	5477211.59	1.95
1050	5942688.14	5477193.75	2.02
1051	5942688.15	5477193.08	1.73
1052	5942688.11	5477192.66	1.70
1053	5942687.92	5477192.22	2.06
1054	5942687.81	5477190.50	2.10
1055	5942688.17	5477187.89	2.13
1056	5942687.67	5477185.88	1.73
1057	5942687.68	5477185.34	1.47
1058	5942687.51	5477184.53	1.33
1059	5942687.78	5477184.01	1.78
1060	5942692.87	5477159.81	2.22
1061	5942664.41	5477166.00	2.00
1062	5942661.94	5477182.21	1.88
1063	5942661.87	5477182.70	1.51
1064	5942662.00	5477183.30	1.47
1065	5942662.14	5477184.46	1.91
1066	5942661.77	5477185.77	2.05
1067	5942661.70	5477188.95	2.04
1068	5942661.61	5477190.35	2.02
1069	5942661.59	5477190.75	1.81
1070	5942661.58	5477191.40	1.82
1071	5942661.34	5477192.03	2.04
1072	5942659.88	5477213.89	1.99
1073	5942579.02	5477162.42	2.11
1074	5942576.49	5477176.48	1.87
1075	5942576.19	5477177.31	1.63
1076	5942576.15	5477177.80	1.63
1077	5942576.09	5477178.60	1.86
1078	5942575.85	5477180.11	1.99
1079	5942575.36	5477182.68	1.98
1080	5942575.30	5477184.56	1.59
1081	5942575.28	5477184.96	1.19
1082	5942575.27	5477185.46	1.19
1083	5942575.23	5477185.82	1.59
1084	5942573.70	5477206.54	2.07
1085	5942542.42	5477204.27	2.05
1086	5942539.61	5477184.20	1.90
1087	5942539.11	5477183.25	1.61
1088	5942538.99	5477182.47	1.63
1089	5942539.02	5477181.68	2.05
1090	5942539.11	5477180.21	2.04
1091	5942539.33	5477177.81	2.07
1092	5942539.48	5477176.17	1.73
1093	5942539.71	5477175.49	1.59
1094	5942539.73	5477174.83	1.54
1095	5942539.79	5477173.98	1.85
1096	5942540.45	5477158.43	2.01
1097	5942510.05	5477158.83	2.12
1098	5942513.04	5477172.43	1.95
1099	5942513.13	5477172.99	1.57
1100	5942513.17	5477173.56	1.55
1101	5942513.20	5477174.05	1.90
1102	5942512.74	5477176.10	2.10
1103	5942512.92	5477178.58	1.99
1104	5942515.40	5477181.68	1.83
1105	5942515.67	5477182.74	1.63
